1,2012-05-23 00:00:00.760,Simon,none,1,lying_back,RN42-B3BB,0.0177083,0.971208,-0.225179,1795,1740,1842,65345,64846,313,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.770,Simon,none,1,lying_back,RN42-B3BB,0.015625,0.989717,-0.243603,1796,1738,1842,65345,64846,313,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.780,Simon,none,1,lying_back,RN42-B3BB,0.0197917,0.978406,-0.233367,1798,1741,1844,65345,64846,313,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.790,Simon,none,1,lying_back,RN42-B3C0,-0.043837,-0.18905,1.01121,1843,1721,1846,65078,65284,65237,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.800,Simon,none,1,lying_back,RN42-B3C0,-0.0376483,-0.164256,1.01223,1849,1722,1847,65078,65284,65237,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.810,Simon,none,1,lying_back,RN42-B3C0,-0.0500258,-0.166322,1.01528,1846,1728,1848,65078,65284,65237,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.820,Simon,none,1,lying_back,RN42-B3BB,0.0177083,0.97635,-0.22825,1795,1739,1842,65339,64840,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.830,Simon,none,1,lying_back,RN42-B3BB,0.015625,0.958869,-0.234391,1795,1738,1842,65339,64840,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.840,Simon,none,1,lying_back,RN42-B3C0,-0.043837,-0.161157,0.983698,1843,1728,1846,65080,65275,65236,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.850,Simon,none,1,lying_back,RN42-B3C0,-0.0139247,-0.166322,0.993887,1848,1726,1847,65080,65275,65236,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.860,Simon,none,1,lying_back,RN42-B3C0,-0.0510572,-0.186983,1.00306,1850,1723,1848,65080,65275,65236,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.870,Simon,none,1,lying_back,RN42-B3BB,0.00104167,0.981491,-0.254862,1797,1739,1843,65339,64840,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.880,Simon,none,1,lying_back,RN42-B3BB,-0.00625,0.969152,-0.216991,1795,1741,1842,65343,64841,307,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.890,Simon,none,1,lying_back,RN42-B3C0,-0.0696235,-0.192149,1.00509,1842,1722,1844,65074,65283,65236,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.900,Simon,none,1,lying_back,RN42-B3C0,-0.0551831,-0.194215,1.00917,1848,1726,1848,65080,65275,65236,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.910,Simon,none,1,lying_back,RN42-B3BB,0.00625,0.986632,-0.240532,1796,1742,1842,65343,64841,307,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.920,Simon,none,1,lying_back,RN42-B3C0,-0.0458999,-0.173554,1.01019,1843,1721,1845,65074,65283,65236,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.930,Simon,none,1,lying_back,RN42-B3BB,0.0135417,0.982519,-0.255885,1795,1740,1841,65343,64841,307,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.940,Simon,none,1,lying_back,RN42-B3BB,0.0177083,0.936247,-0.227226,1795,1739,1841,65343,64841,307,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.950,Simon,none,1,lying_back,RN42-B3C0,-0.0417741,-0.178719,0.993887,1841,1721,1845,65074,65283,65236,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.960,Simon,none,1,lying_back,RN42-B3C0,-0.0397112,-0.201446,1.01121,1842,1723,1846,65086,65286,65235,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.970,Simon,none,1,lying_back,RN42-B3BB,0.03125,0.961954,-0.232344,1795,1737,1840,65345,64845,316,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.980,Simon,none,1,lying_back,RN42-B3BB,0.03125,0.962982,-0.234391,1795,1738,1841,65345,64845,316,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.990,Simon,none,1,lying_back,RN42-B3C0,-0.0469314,-0.183884,0.997962,1844,1725,1847,65086,65286,65235,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.000,Simon,none,1,lying_back,RN42-B3BB,0.01875,0.962982,-0.237462,1796,1738,1842,65345,64845,316,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.010,Simon,none,1,lying_back,RN42-B3C0,-0.0263022,-0.180785,1.00611,1843,1724,1846,65086,65286,65235,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.020,Simon,none,1,lying_back,RN42-B3BB,-0.00104167,0.965039,-0.240532,1797,1740,1843,65338,64846,306,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.030,Simon,none,1,lying_back,RN42-B3C0,-0.0582775,-0.181818,1.00306,1843,1724,1847,65070,65281,65239,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.040,Simon,none,1,lying_back,RN42-B3C0,-0.0541516,-0.182851,1.02955,1845,1723,1848,65070,65281,65239,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.050,Simon,none,1,lying_back,RN42-B3BB,0.028125,0.969152,-0.242579,1796,1739,1842,65338,64846,306,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.060,Simon,none,1,lying_back,RN42-B3BB,0.0260417,0.973265,-0.232344,1796,1739,1841,65338,64846,306,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.070,Simon,none,1,lying_back,RN42-B3C0,-0.0180505,-0.172521,1.03362,1844,1723,1847,65070,65281,65239,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.080,Simon,none,1,lying_back,RN42-B3BB,0.00416667,0.961954,-0.244626,1796,1740,1843,65337,64841,310,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.090,Simon,none,1,lying_back,RN42-B3C0,-0.0479629,-0.174587,1.0214,1841,1730,1846,65070,65281,65239,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.100,Simon,none,1,lying_back,RN42-B3C0,-0.0469314,-0.208678,1.00917,1840,1722,1845,65085,65283,65232,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.110,Simon,none,1,lying_back,RN42-B3BB,0.0302083,0.96401,-0.232344,1799,1741,1844,65337,64841,310,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.120,Simon,none,1,lying_back,RN42-B3C0,-0.0458999,-0.153926,1.02038,1840,1728,1847,65085,65283,65232,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.130,Simon,none,1,lying_back,RN42-B3BB,0.021875,0.985604,-0.223132,1796,1741,1842,65337,64841,310,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.140,Simon,none,1,lying_back,RN42-B3BB,0.00520833,0.965039,-0.235415,1796,1739,1842,65337,64841,310,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.150,Simon,none,1,lying_back,RN42-B3C0,-0.0562145,-0.197314,1.00713,1846,1725,1846,65081,65279,65241,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.160,Simon,none,1,lying_back,RN42-B3C0,-0.0407427,-0.169421,0.978604,1846,1725,1848,65085,65283,65232,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.170,Simon,none,1,lying_back,RN42-B3BB,0.00729167,0.972237,-0.232344,1797,1742,1842,65341,64843,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.180,Simon,none,1,lying_back,RN42-B3C0,-0.0500258,-0.18595,1.01121,1845,1725,1846,65081,65279,65241,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.190,Simon,none,1,lying_back,RN42-B3BB,0.00416667,0.97018,-0.239509,1797,1742,1842,65341,64843,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.200,Simon,none,1,lying_back,RN42-B3BB,0.0291667,0.971208,-0.247697,1795,1740,1841,65341,64843,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.210,Simon,none,1,lying_back,RN42-B3C0,-0.0871583,-0.174587,1.00917,1844,1725,1848,65081,65279,65241,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.220,Simon,none,1,lying_back,RN42-B3C0,-0.0520887,-0.200413,0.997962,1843,1723,1847,65081,65279,65241,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.230,Simon,none,1,lying_back,RN42-B3BB,0.015625,0.986632,-0.256909,1797,1741,1841,65345,64846,311,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.240,Simon,none,1,lying_back,RN42-B3BB,0.0208333,0.948586,-0.247697,1795,1740,1840,65345,64846,311,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.250,Simon,none,1,lying_back,RN42-B3C0,-0.0551831,-0.193182,1,1843,1723,1847,65081,65279,65241,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.260,Simon,none,1,lying_back,RN42-B3BB,0.00104167,0.968123,-0.244626,1799,1741,1842,65345,64846,311,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.270,Simon,none,1,lying_back,RN42-B3C0,-0.0510572,-0.166322,0.991849,1840,1721,1846,65081,65279,65241,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.280,Simon,none,1,lying_back,RN42-B3BB,0.0260417,0.978406,-0.23132,1796,1741,1841,65345,64846,311,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.290,Simon,none,1,lying_back,RN42-B3BB,0.00729167,0.96401,-0.240532,1795,1739,1840,65335,64842,315,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.300,Simon,none,1,lying_back,RN42-B3C0,-0.0376483,-0.170455,1.00102,1842,1723,1844,65081,65279,65241,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.310,Simon,none,1,lying_back,RN42-B3C0,-0.0211449,-0.200413,1.02547,1845,1724,1848,65080,65277,65235,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.320,Simon,none,1,lying_back,RN42-B3BB,0.00104167,0.972237,-0.220061,1795,1739,1841,65335,64842,315,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:01.330,Simon,none,1,lying_back,RN42-B3C0,-0.0355854,-0.201446,1.00306,1847,1725,1847,65080,65277,65235,0,0,0,0,0,0,0,0,0,0,0,0
